uniprot_id,pdb_id,pdb_path,bindingdb_raw,0
P25929,8K6M,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25929/8k6m.pdb,,
P25929,7X9A,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25929/7x9a.pdb,,
P25929,5ZBQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25929/5zbq.pdb,,
P41145,6VI4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/6vi4.pdb,,
P41145,7YIT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/7yit.pdb,,
P41145,6B73,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/6b73.pdb,,
P41145,7UL2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/7ul2.pdb,,
P41145,7T11,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/7t11.pdb,,
P41145,7T10,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/7t10.pdb,,
P41145,7UL5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/7ul5.pdb,,
P41145,7UL3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/7ul3.pdb,,
P41145,7Y1F,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/7y1f.pdb,,
P41145,4DJH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P41145/4djh.pdb,,
Q9H3N8,8YN9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/8yn9.pdb,,
Q9H3N8,8JXX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/8jxx.pdb,,
Q9H3N8,8JXW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/8jxw.pdb,,
Q9H3N8,8JXT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/8jxt.pdb,,
Q9H3N8,7YFD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/7yfd.pdb,,
Q9H3N8,8JXV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/8jxv.pdb,,
Q9H3N8,7YFC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/7yfc.pdb,,
Q9H3N8,8HOC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/8hoc.pdb,,
Q9H3N8,8HN8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H3N8/8hn8.pdb,,
P30989,8JPB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/8jpb.pdb,,
P30989,2LYW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/2lyw.pdb,,
P30989,7UL2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/7ul2.pdb,,
P30989,6PWC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/6pwc.pdb,,
P30989,8JPC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/8jpc.pdb,,
P30989,6OSA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/6osa.pdb,,
P30989,8JPF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/8jpf.pdb,,
P30989,6OS9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/6os9.pdb,,
P30989,6UP7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30989/6up7.pdb,,
P47898,7UM6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P47898/7um6.pdb,,
P47898,7UM7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P47898/7um7.pdb,,
P47898,7X5H,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P47898/7x5h.pdb,,
P47898,7UM5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P47898/7um5.pdb,,
P47898,7UM4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P47898/7um4.pdb,,
P29371,8JBF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29371/8jbf.pdb,,
O75473,4UFR,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O75473/4ufr.pdb,,
O75473,4BSR,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O75473/4bsr.pdb,,
O75473,4BSU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O75473/4bsu.pdb,,
O75473,4BSS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O75473/4bss.pdb,,
O75473,4UFS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O75473/4ufs.pdb,,
O75473,4BST,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O75473/4bst.pdb,,
O75473,4KNG,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O75473/4kng.pdb,,
Q13304,7Y89,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q13304/7y89.pdb,,
P51677,7X9Y,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51677/7x9y.pdb,,
P08483,4U15,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08483/4u15.pdb,,
P08483,5ZHP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08483/5zhp.pdb,,
P08483,4U14,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08483/4u14.pdb,,
P08483,4DAJ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08483/4daj.pdb,,
P08483,4U16,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08483/4u16.pdb,,
Q99500,7EW3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99500/7ew3.pdb,,
Q99500,7EW2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99500/7ew2.pdb,,
Q99500,7C4S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99500/7c4s.pdb,,
Q99500,7EW4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q99500/7ew4.pdb,,
P21917,5WIU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21917/5wiu.pdb,,
P21917,5WIV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21917/5wiv.pdb,,
P35372,8F7R,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8f7r.pdb,,
P35372,8F7Q,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8f7q.pdb,,
P35372,8EF5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8ef5.pdb,,
P35372,8EFO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8efo.pdb,,
P35372,8EFL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8efl.pdb,,
P35372,8K9L,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8k9l.pdb,,
P35372,8EF6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8ef6.pdb,,
P35372,8K9K,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8k9k.pdb,,
P35372,8EFB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8efb.pdb,,
P35372,8EFQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35372/8efq.pdb,,
Q8TDU6,7BW0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q8TDU6/7bw0.pdb,,
Q8TDU6,7CFN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q8TDU6/7cfn.pdb,,
Q8TDU6,9GYO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q8TDU6/9gyo.pdb,,
Q8TDU6,7CFM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q8TDU6/7cfm.pdb,,
Q8TDU6,7XTQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q8TDU6/7xtq.pdb,,
