"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1645152";"";"None";"492.51";"0";"4.94";"10";"C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(-c2nn[nH]n2)cc1";"IC50";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1646484";"Antagonist activity at human prostanoid EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641558";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";""
"CHEMBL1669012";"";"None";"648.18";"2";"6.52";"2b";"CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4Cl)CC3)cc1C)C2";"IC50";"'='";"423.0";"nM";"6.37";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1671181";"Antagonist activity at EP4 receptor in human whole blood assessed as blockade of inhibition of TNF-alpha-induced IP10 release";"F";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667778";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL173499";"";"None";"428.57";"0";"3.84";"18b";"O=C(O)CCCCCC[C@@H]1[C@@H](CCC(O)CSc2cccc(F)c2)[C@H](O)C[C@@H]1O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767812";"Affinity for Prostanoid EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132967";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";"";""
"CHEMBL489310";"";"None";"537.37";"2";"6.07";"8a";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c2c(Oc3ccc(Cl)c(Cl)c3)cccc21";"IC50";"'='";"20400.0";"nM";"4.69";"";"";"UO_0000065";"8.73";"0.18";"-1.38";"6.06";"0";"CHEMBL960019";"Displacement of radioligand from EP4 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL4582799";"";"None";"466.39";"0";"3.70";"19";"C[C@H](NC(=O)c1nnn(CCOc2ccc(F)cc2)c1C(F)(F)F)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4471065";"";"None";"460.46";"0";"4.49";"23";"CCCc1c(C(=O)N[C@@H](C)c2ccc(C(=O)O)cc2)nnn1Cc1ccc(C(F)(F)F)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4443888";"";"None";"444.47";"0";"4.32";"36";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1Cc1ccc(F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"330.2";"nM";"6.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4448318";"";"None";"462.46";"0";"4.46";"37";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1Cc1ccc(F)c(F)c1)c1ccc(C(=O)O)cc1";"IC50";"'='";"147.5";"nM";"6.83";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4574900";"";"None";"524.50";"2";"5.23";"44";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1CCOc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"49.1";"nM";"7.31";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4457944";"";"None";"524.50";"2";"5.23";"45";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1CCOc1cccc(C(F)(F)F)c1)c1ccc(C(=O)O)cc1";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4469352";"";"None";"434.50";"0";"3.56";"46";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1CC1CCOCC1)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4548291";"";"None";"514.53";"2";"5.57";"58";"Cc1ccc(-c2nnn(Cc3ccc(C(F)(F)F)cc3)c2C(=O)N[C@@H](C)c2ccc(C(=O)O)cc2)s1";"IC50";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4550862";"";"None";"450.46";"0";"4.00";"65";"C/C=C/c1nnn(Cc2ccc(C(F)(F)F)cc2)c1C(=O)NCC1CCC(C(=O)O)CC1";"IC50";"'='";"13.9";"nM";"7.86";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL599051";"";"None";"399.90";"1";"5.18";"26a";"C[C@H](NC(=O)c1cscc1Cc1cccc(Cl)c1)c1ccc(C(=O)O)cc1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1073095";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157608";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";""
"CHEMBL4092846";"";"None";"383.35";"0";"4.39";"11a";"O=C(O)c1ccc(CNC(=O)c2cc(F)ccc2Oc2ccc(F)cc2)cc1";"IC50";"'='";"124.0";"nM";"6.91";"";"";"UO_0000065";"18.02";"0.34";"2.52";"9.13";"0";"CHEMBL3997110";"Displacement of [3H]PGE from human EP4 receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL591666";"";"None";"413.83";"1";"5.46";"11c";"C[C@H](NC(=O)c1cc(Cl)ccc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"6.59";"nM";"8.18";"";"";"UO_0000065";"19.77";"0.39";"2.72";"10.82";"0";"CHEMBL3997110";"Displacement of [3H]PGE from human EP4 receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL3754085";"";"None";"390.44";"0";"4.12";"2";"Cc1ccc(-c2cccc(CO)c2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C";"IC50";"'='";"38.7";"nM";"7.41";"";"";"UO_0000065";"18.98";"0.35";"3.29";"7.45";"1";"CHEMBL3795721";"Antagonist activity against EP4 in human whole blood assessed as reversal of PGE2-mediated suppression of LPS-induced TNF-alpha production preincubated for 30 mins followed by LPS stimulation measured after 20 to 24 hrs by enzyme immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3039498";"GRAPIPRANT";"2.0";"491.62";"0";"4.14";"1; CJ-023,423";"CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1";"IC50";"'='";"11.7";"nM";"7.93";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL3795722";"Antagonist activity against human EP4 expressed in HEK293 cells assessed as inhibition of PGE2-stimulated production of cAMP incubated for 20 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL548";"DINOPROSTONE";"4.0";"352.47";"0";"3.25";"PGE2";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O";"IC50";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"25.42";"0.49";"5.71";"9.45";"0";"CHEMBL2395082";"Displacement of [3H]PGE2 from human recombinant prostanoid EP4 receptor in CHEM1 cells after 2 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHEM1";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390918";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL1645153";"";"None";"502.92";"2";"6.11";"1t";"C[C@H](NC(=O)c1cc(Cl)cc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1";"IC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1646484";"Antagonist activity at human prostanoid EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641558";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";""
"CHEMBL3753286";"";"None";"444.41";"0";"4.83";"7b";"Cc1ccc(C(=O)O)c(C)c1NC(=O)c1nc(-c2cccc(CO)c2)ccc1C(F)(F)F";"IC50";"'='";"1.94";"nM";"8.71";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3754939";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-stimulated cAMP production after 1 hr by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751833";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3039498";"GRAPIPRANT";"2.0";"491.62";"0";"4.14";"1; CJ-023,423";"CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"11.79";"0.23";"1.66";"5.47";"0";"CHEMBL3754944";"Antagonist activity at EP4 receptor in LPS-stimulated human whole blood assessed as inhibition of PGE2-induced TNF-alpha release pretreated for 30 mins followed by addition of PGE2 measured after 20 to 24 hrs by immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751833";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL605330";"";"None";"461.51";"1";"6.16";"28b";"Cc1sc(C)c(C(=O)N[C@@H](C)c2ccc(C(=O)O)cc2)c1Cc1cccc(C(F)(F)F)c1";"IC50";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1073095";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157608";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";""
"CHEMBL1669002";"";"None";"697.73";"2";"6.77";"2l";"CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(OC(F)(F)F)cc4)CC3)cc1C)C2";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"9.22";"0.18";"-0.34";"5.22";"0";"CHEMBL1671180";"Displacement of [3H]PGE2 from human EP4 receptor expressed in HEK293 cells by scintillation counting in presence of 10% human serum";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667778";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";""
"CHEMBL1669024";"";"None";"631.73";"2";"6.01";"2m";"CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(F)cc4)CC3)cc1C)C2";"IC50";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"13.20";"0.25";"2.33";"7.31";"0";"CHEMBL1671179";"Displacement of [3H]PGE2 from human EP4 receptor expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667778";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";""
"CHEMBL1084009";"";"None";"478.47";"1";"5.83";"9a, MF766";"O=C(O)c1ccc(C2(NC(=O)c3cccc4ccn(Cc5ccc(C(F)(F)F)cc5)c34)CC2)cc1";"IC50";"'='";"9.5";"nM";"8.02";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1117771";"Antagonist activity at prostanoid EP4 receptor in human whole blood assessed as inhibition of TNF-alpha-induced IP-10 release in presence EP4 agonist L-000902688";"F";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL521609";"";"None";"518.54";"2";"5.92";"7b";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c2c(Oc3ccc4ccccc4c3)cccc21";"IC50";"'='";"12500.0";"nM";"4.90";"";"";"UO_0000065";"9.46";"0.18";"-1.02";"6.33";"0";"CHEMBL960019";"Displacement of radioligand from EP4 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL475152";"";"None";"520.92";"2";"5.56";"8h";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c2c(Oc3ccc(Cl)cc3F)cccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL960019";"Displacement of radioligand from EP4 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL3982139";"";"None";"385.45";"0";"3.22";"BDBM190267";"CC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCCCCC(=O)O";"IC50";"'='";"1.2";"nM";"8.92";"";"340548";"UO_0000065";"23.14";"0.45";"5.70";"11.46";"0";"CHEMBL3887481";"Radioligand Binding Assay: Assay Volume and Format:200 μl in 96-well plateCell membrane homogenates (20 μg protein) are incubated for 120 min at 22° C. with 0.5 nM [3H]PGE2 in the absence or presence of the test compound in a buffer containing 10 mM MES/KOH (pH 6.0), 10 mM MgCl2 and 1 mM EDTA.Nonspecific binding is determined in the presence of 10 M PGE2.Following incubation, the samples are filtered rapidly under vacuum through glass fiber filters (GF/B, Packard) presoaked with 0.3% PEI and rinsed several times with ice-cold 50 mM Tris-HCl using a 96-sample cell harvester (Unifilter, Packard). The filters are dried then counted for radioactivity in a scintillation counter (Topcount, Packard) using a scintillation cocktail (Microscint 0, Packard).";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886335";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL3949856";"";"None";"439.52";"0";"3.97";"BDBM190274";"CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCc1ccc(C(=O)O)s1";"IC50";"'='";"3.3";"nM";"8.48";"";"340555";"UO_0000065";"19.30";"0.39";"4.51";"10.90";"0";"CHEMBL3887481";"Radioligand Binding Assay: Assay Volume and Format:200 μl in 96-well plateCell membrane homogenates (20 μg protein) are incubated for 120 min at 22° C. with 0.5 nM [3H]PGE2 in the absence or presence of the test compound in a buffer containing 10 mM MES/KOH (pH 6.0), 10 mM MgCl2 and 1 mM EDTA.Nonspecific binding is determined in the presence of 10 M PGE2.Following incubation, the samples are filtered rapidly under vacuum through glass fiber filters (GF/B, Packard) presoaked with 0.3% PEI and rinsed several times with ice-cold 50 mM Tris-HCl using a 96-sample cell harvester (Unifilter, Packard). The filters are dried then counted for radioactivity in a scintillation counter (Topcount, Packard) using a scintillation cocktail (Microscint 0, Packard).";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886335";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL4062620";"";"None";"431.28";"1";"5.37";"4l";"C[C@H](NC(=O)c1cc(Cl)cnc1Oc1cccc(Cl)c1)c1ccc(C(=O)O)cc1";"IC50";"'='";"5.02";"nM";"8.30";"";"";"UO_0000065";"19.24";"0.39";"2.93";"9.38";"0";"CHEMBL3997110";"Displacement of [3H]PGE from human EP4 receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL3739779";"";"None";"426.47";"0";"4.96";"6c";"Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2cccc(CO)c2)nc2ccccc12";"IC50";"'='";"3.08";"nM";"8.51";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3744251";"Antagonist activity at human EP4 receptor in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3742015";"";"None";"395.46";"1";"6.07";"7a";"Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2ccccc2)cc2ccccc12";"IC50";"'='";"3.48";"nM";"8.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3744251";"Antagonist activity at human EP4 receptor in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3039498";"GRAPIPRANT";"2.0";"491.62";"0";"4.14";"1; CJ-023423";"CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1";"IC50";"'='";"1520.0";"nM";"5.82";"";"";"UO_0000065";"11.83";"0.23";"1.68";"5.49";"0";"CHEMBL3744252";"Antagonist activity at EP4 receptor in human whole blood assessed as reversal of inhibition of PGE2 mediated LPS-induced TNF alpha production pretreated for 30 mins using 3,3',5,5' tetramethylbiphenyl-4,4'-diamine substrate measured after 20 to 24 hrs by immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
