,molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name.1,readout,doi,year,publication_date,smiles,pActivity
68,CHEMBL3260834,CHEMBL4792,Orexin receptor type 2,IC50,=,34.0,nM,CHEMBL3267684,B,"Antagonist activity at human orexin-2 receptor expressed in CHO cells assessed as inhibition of Ala-6, 12-induced responses by FLIPR assay",CHEMBL3259632,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.03.052,2014,2014-05-01,Cc1cc2c(N)nc(N3CC[C@@H](C)N(C(=O)c4ccccc4-n4nccn4)CC3)nc2s1,7.46852108295775
69,CHEMBL3260835,CHEMBL4792,Orexin receptor type 2,IC50,=,43.0,nM,CHEMBL3267684,B,"Antagonist activity at human orexin-2 receptor expressed in CHO cells assessed as inhibition of Ala-6, 12-induced responses by FLIPR assay",CHEMBL3259632,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.03.052,2014,2014-05-01,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc(N)c4c(C)csc4n3)CC[C@H]2C)c1,7.36653154442041
70,CHEMBL3260836,CHEMBL4792,Orexin receptor type 2,IC50,=,29.0,nM,CHEMBL3267684,B,"Antagonist activity at human orexin-2 receptor expressed in CHO cells assessed as inhibition of Ala-6, 12-induced responses by FLIPR assay",CHEMBL3259632,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.03.052,2014,2014-05-01,Cc1csc2nc(N3CC[C@@H](C)N(C(=O)c4ccccc4-n4nccn4)CC3)nc(N)c12,7.53760200210104
71,CHEMBL1083659,CHEMBL4792,Orexin receptor type 2,IC50,=,56.0,nM,CHEMBL3267684,B,"Antagonist activity at human orexin-2 receptor expressed in CHO cells assessed as inhibition of Ala-6, 12-induced responses by FLIPR assay",CHEMBL3259632,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.03.052,2014,2014-05-01,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,7.2518119729938
72,CHEMBL1083358,CHEMBL4792,Orexin receptor type 2,IC50,=,27.0,nM,CHEMBL3267684,B,"Antagonist activity at human orexin-2 receptor expressed in CHO cells assessed as inhibition of Ala-6, 12-induced responses by FLIPR assay",CHEMBL3259632,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.03.052,2014,2014-05-01,C[C@@H]1CCN(c2ncc3cc(F)ccc3n2)CCN1C(=O)c1ccccc1-n1nccn1,7.56863623584101
73,CHEMBL3338846,CHEMBL4792,Orexin receptor type 2,IC50,=,13.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)cnc2-c2ccccc2)nc1OC,7.88605664769316
74,CHEMBL3338848,CHEMBL4792,Orexin receptor type 2,IC50,=,21.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2ccccc2)nc1OC,7.67778070526608
75,CHEMBL3338849,CHEMBL4792,Orexin receptor type 2,IC50,=,31.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2nc(-c3cncc(C)c3)cnc2-c2ccccc2)nc1OC,7.50863830616573
76,CHEMBL3338850,CHEMBL4792,Orexin receptor type 2,IC50,=,120.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2nc(-c3cncc(C)c3)ncc2-c2ccccc2)nc1OC,6.92081875395238
77,CHEMBL3338851,CHEMBL4792,Orexin receptor type 2,IC50,=,170.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)nnc2-c2ccccc2)nc1OC,6.76955107862173
78,CHEMBL3338852,CHEMBL4792,Orexin receptor type 2,IC50,=,14.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ccc2-c2ccccc2)nc1OC,7.85387196432176
79,CHEMBL3338853,CHEMBL4792,Orexin receptor type 2,IC50,=,420.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)nc3onc(-c4ccccc4)c23)nc1OC,6.3767507096021
80,CHEMBL3338854,CHEMBL4792,Orexin receptor type 2,IC50,=,1060.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2sc(-c3cncc(C)c3)nc2-c2cccc(F)c2)nc1OC,5.97469413473523
81,CHEMBL3338855,CHEMBL4792,Orexin receptor type 2,IC50,=,25.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2ccccc2F)nc1OC,7.60205999132796
82,CHEMBL3338856,CHEMBL4792,Orexin receptor type 2,IC50,=,16.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2cccc(F)c2)nc1OC,7.79588001734408
83,CHEMBL3338857,CHEMBL4792,Orexin receptor type 2,IC50,=,36.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2ccccn2)nc1OC,7.44369749923271
84,CHEMBL3338858,CHEMBL4792,Orexin receptor type 2,IC50,=,109.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2cnccn2)nc1OC,6.96257350205938
85,CHEMBL3338859,CHEMBL4792,Orexin receptor type 2,IC50,=,1450.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2ccnnc2)nc1OC,5.83863199776503
86,CHEMBL3338860,CHEMBL4792,Orexin receptor type 2,IC50,=,57.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2cncc(F)c2)nc1OC,7.24412514432751
87,CHEMBL3338861,CHEMBL4792,Orexin receptor type 2,IC50,=,3502.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2N2CCOCC2)nc1OC,5.45568385825257
88,CHEMBL3338862,CHEMBL4792,Orexin receptor type 2,IC50,=,37.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2N2CCCC2)nc1OC,7.43179827593301
89,CHEMBL3338863,CHEMBL4792,Orexin receptor type 2,IC50,=,83.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2N2CCC2)nc1OC,7.08092190762393
90,CHEMBL3338864,CHEMBL4792,Orexin receptor type 2,IC50,=,167.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2cnn(C)c2)nc1OC,6.77728352885242
91,CHEMBL3338865,CHEMBL4792,Orexin receptor type 2,IC50,=,16.0,nM,CHEMBL3387581,B,"Antagonist activity at human OX2R expressed in CHO cells assessed as inhibition of Ala-6,12-orexinA-induced effect after 5 mins by FLIPR assay",CHEMBL3352684,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.08.041,2014,2014-10-01,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,7.79588001734408
92,CHEMBL3394842,CHEMBL4792,Orexin receptor type 2,IC50,=,18.0,nM,CHEMBL3395400,B,Antagonist activity at human OX2R by FLIPR assay,CHEMBL3393034,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.12.056,2015,2015-02-01,C[C@@H]1CC[C@@H](Oc2ccnc3c(F)cccc23)CN1C(=O)c1ccccc1-n1nccn1,7.74472749489669
93,CHEMBL2107822,CHEMBL4792,Orexin receptor type 2,IC50,=,17.0,nM,CHEMBL3395400,B,Antagonist activity at human OX2R by FLIPR assay,CHEMBL3393034,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2014.12.056,2015,2015-02-01,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,7.76955107862173
94,CHEMBL3409876,CHEMBL4792,Orexin receptor type 2,IC50,=,4.0,nM,CHEMBL3413700,B,Binding affinity to human OX2R,CHEMBL3407375,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2015.03.035,2015,2015-05-01,COc1cccc(F)c1[C@@H]1C[C@@H](O)C(=O)N1Cc1ccc2oc3ccccc3c2c1,8.39794000867204
95,CHEMBL3597957,CHEMBL4792,Orexin receptor type 2,IC50,=,13.5,nM,CHEMBL3598895,B,Antagonist activity at orexin-2 receptor (unknown origin),CHEMBL3596142,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2015.05.012,2015,2015-08-01,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3ncnn3)C2)nc1C(C)(C)O,7.86966623150499
96,CHEMBL3597956,CHEMBL4792,Orexin receptor type 2,IC50,=,19.0,nM,CHEMBL3598895,B,Antagonist activity at orexin-2 receptor (unknown origin),CHEMBL3596142,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2015.05.012,2015,2015-08-01,C[C@@H]1CC[C@@H](c2nc(C(C)(C)O)c(C3CC3)o2)CN1C(=O)c1ccccc1-n1nccn1,7.72124639904717
97,CHEMBL2413367,CHEMBL4792,Orexin receptor type 2,IC50,=,417.0,nM,CHEMBL3598895,B,Antagonist activity at orexin-2 receptor (unknown origin),CHEMBL3596142,O43614,Orexin receptor type 2,IC50,10.1016/j.bmcl.2015.05.012,2015,2015-08-01,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CCN2[C@@H](C(=O)NC(C)C)c2ccccc2)cc1OC,6.37986394502624
98,CHEMBL3667583,CHEMBL4792,Orexin receptor type 2,IC50,=,136.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2ccc(F)c(F)c2)cc1,6.86646109162978
99,CHEMBL3667566,CHEMBL4792,Orexin receptor type 2,IC50,=,31.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cccc(Cl)c2)cc1,7.50863830616573
100,CHEMBL3667591,CHEMBL4792,Orexin receptor type 2,IC50,=,101.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C)cc(C)c2)cc1OC,6.99567862621736
101,CHEMBL3667578,CHEMBL4792,Orexin receptor type 2,IC50,=,34.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2ccc(F)c(Cl)c2)cc1,7.46852108295775
102,CHEMBL3667553,CHEMBL4792,Orexin receptor type 2,IC50,=,27.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,CSc1cccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc3c(c2)OCCN3C)c1,7.56863623584101
103,CHEMBL3667605,CHEMBL4792,Orexin receptor type 2,IC50,=,106.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,Cc1cc(C)cc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc(Br)cc2Cl)c1,6.97469413473523
104,CHEMBL3667590,CHEMBL4792,Orexin receptor type 2,IC50,=,25.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,Cc1cc(C)cc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc3ccccc3c2)c1,7.60205999132796
105,CHEMBL3667577,CHEMBL4792,Orexin receptor type 2,IC50,=,68.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,7.16749108729376
106,CHEMBL3667559,CHEMBL4792,Orexin receptor type 2,IC50,=,2.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,CSc1cccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc(Br)c2)c1,8.69897000433602
107,CHEMBL3667602,CHEMBL4792,Orexin receptor type 2,IC50,=,171.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,Cc1cc(C)cc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(C)c(Cl)cc2C)c1,6.76700388960785
108,CHEMBL3667564,CHEMBL4792,Orexin receptor type 2,IC50,=,20.0,nM,CHEMBL3707946,B,"In Vitro Assay: Chinese hamster ovary (CHO) cells expressing the human orexin-1 receptor and the human orexin-2 receptor, respectively, are grown in culture medium (Ham F-12 with L-Glutamine) containing 300 ug/ml G418, 100 U/ml penicillin, 100 ug/ml streptomycin and 10% heat inactivated fetal calf serum (FCS). The cells are seeded at 20'000 cells/well into 384-well black clear bottom sterile plates (Greiner). The seeded plates are incubated overnight at 37 C. in 5% CO2.Human orexin-A as an agonist is prepared as 1 mM stock solution in MeOH: water (1:1), diluted in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES for use in the assay at a final concentration of 3 nM.Antagonists are prepared as 10 mM stock solution in DMSO, then diluted in 384-well plates using DMSO followed by a transfer of the dilutions into in HBSS containing 0.1% bovine serum albumin (BSA), NaHCO3: 0.375 g/l and 20 mM HEPES. On the day of the assay, 50 ul of staining buffer.",CHEMBL3638718,O43614,Orexin receptor type 2,IC50,,2015,,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(Cl)cc(Cl)c2)cc1,7.69897000433602
